Priority Rank,Suggested Priority,Priority Reason,Class,Module Category,Generated CSV,Todo Status,Class Symbol Status,Y Count,N Count,Partial Count,Open Items,Total Items,Completion Percent,Source,Binding,Class Note
1,High,Already exported in Python with a small remaining API gap,PvlToken,Parsing,base_pvl_token_methods.csv,Converted,Y,13,0,0,0,13,100.00,reference/upstream_isis/src/base/objs/PvlToken/PvlToken.h,src/base/bind_base_pvl.cpp,2026-04-09 exposedconstructors/set_key/key/key_upper/add_value/value/value_upper/value_size/value_clear/value_vector; focused unit tests in tests/unitTest/pvl_unit_test.py; smoke symbol coverage added in src/base/bind_base_pvl.cpp
1,High,Already exported in Python with a small remaining API gap,PvlTokenizer,Parsing,base_pvl_tokenizer_methods.csv,Converted,Y,6,0,0,0,6,100.00,reference/upstream_isis/src/base/objs/PvlTokenizer/PvlTokenizer.h,src/base/bind_base_pvl.cpp,2026-04-09 exposedconstructors/load/clear/get_token_list; focused unit tests in tests/unitTest/pvl_unit_test.py; smoke symbol coverage added in src/base/bind_base_pvl.cpp
1,High,Already exported in Python with a small remaining API gap,PvlToPvlTranslationManager,Parsing,base_pvl_to_pvl_translation_manager_methods.csv,Converted,Y,11,0,0,0,11,100.00,reference/upstream_isis/src/base/objs/PvlToPvlTranslationManager/PvlToPvlTranslationManager.h,src/base/bind_base_pvl.cpp,2026-04-09 exposed 4 constructors/translate/auto_translate/input_has_keyword/set_label; focused unit tests in pvl_unit_test.py in src/base/bind_base_pvl.cpp
1,High,Already exported in Python with a small remaining API gap,PvlToXmlTranslationManager,Parsing,base_pvl_to_xml_translation_manager_methods.csv,Converted,Y,7,0,0,0,7,100.00,reference/upstream_isis/src/base/objs/PvlToXmlTranslationManager/PvlToXmlTranslationManager.h,src/base/bind_base_pvl.cpp,2026-04-09 exposedconstructors/translate/input_has_keyword/set_label(Auto(QDomDocument) not exposed); smoke symbol coverage added in src/base/bind_base_pvl.cpp
1,High,Already exported in Python with a small remaining API gap,XmlToPvlTranslationManager,Parsing,base_xml_to_pvl_translation_manager_methods.csv,Converted,Y,7,0,0,0,7,100.00,reference/upstream_isis/src/base/objs/XmlToPvlTranslationManager/XmlToPvlTranslationManager.h,src/base/bind_base_pvl.cpp,2026-04-12 added the FileName + translation text-stream constructor; focused unit tests now cover XML file + translation-text input
1,High,Already exported in Python with a small remaining API gap,AtmosModelFactory,Pattern Matching,base_atmos_model_factory_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/AtmosModelFactory/AtmosModelFactory.h,isis_pybind_standalone/src/base/bind_base_photometry.cpp,2026-04-04 exposed create static factory methods and added a minimal factory-chain unit test in bind_base_photometry.cpp
1,High,Already exported in Python with a small remaining API gap,AutoRegFactory,Pattern Matching,base_auto_reg_factory_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/AutoRegFactory/AutoRegFactory.h,src/base/bind_auto_reg_factory.cpp,2026-04-03 exposed create static factory methods in bind_auto_reg_factory.cpp
1,High,Already exported in Python with a small remaining API gap,Centroid,Pattern Matching,base_centroid_methods.csv,Converted,Y,7,0,0,0,7,100.00,reference/upstream_isis/src/base/objs/Centroid/Centroid.h,isis_pybind_standalone/src/base/bind_base_pattern.cpp,"2026-04-08 exposedconstructor/select/set_dn_range/get_min_dn/get_max_dn, and added focused Chip connected-component unit tests and smoke coverage in src/base/bind_base_pattern.cpp"
1,High,Already exported in Python with a small remaining API gap,Chip,Pattern Matching,base_chip_methods.csv,Converted,Y,38,0,0,0,38,100.00,isis/src/base/objs/Chip/Chip.h,isis_pybind_standalone/src/base/bind_base_pattern.cpp,"2026-04-10 exposed Chip abstract base class(set_size, get_value, SetHalf etc.methods); smoke symbol coverage added in src/base/bind_base_pattern.cpp"
1,High,Already exported in Python with a small remaining API gap,MaximumCorrelation,Pattern Matching,base_maximum_correlation_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/MaximumCorrelation/MaximumCorrelation.h,isis_pybind_standalone/src/base/bind_base_pattern.cpp,"2026-04-02 exposedconstructors, inherits AutoReg allmethods in bind_base_pattern.cpp"
1,High,Already exported in Python with a small remaining API gap,MinimumDifference,Pattern Matching,base_minimum_difference_methods.csv,Converted,Y,3,0,0,0,3,100.00,isis/src/base/objs/MinimumDifference/MinimumDifference.h,isis_pybind_standalone/src/base/bind_base_pattern.cpp,2026-04-09 inherits AutoReg exposedconstructors/ideal_fit/most_lenient_tolerance; focused unit tests in pattern_unit_test.py in src/base/bind_base_pattern.cpp
1,High,Already exported in Python with a small remaining API gap,NormModelFactory,Pattern Matching,base_norm_model_factory_methods.csv,Converted,Y,3,0,0,0,3,100.00,isis/src/base/objs/NormModelFactory/NormModelFactory.h,src/base/bind_base_photometry.cpp,2026-04-06 exposed create static factory methods and AtmosModel overloads in bind_base_photometry.cpp
1,High,Already exported in Python with a small remaining API gap,PhotoModelFactory,Pattern Matching,base_photo_model_factory_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/PhotoModelFactory/PhotoModelFactory.h,isis_pybind_standalone/src/base/bind_base_photometry.cpp,2026-04-04 exposed create static factory methods and added a minimal factory-chain unit test in bind_base_photometry.cpp
1,High,Already exported in Python with a small remaining API gap,PolygonSeederFactory,Pattern Matching,base_polygon_seeder_factory_methods.csv,Converted,Y,2,0,0,0,2,100.00,reference/upstream_isis/src/base/objs/PolygonSeederFactory/PolygonSeederFactory.h,src/base/bind_base_polygon_seeder.cpp,2026-04-10 exposed create static factory methods; requires at runtime ISISROOT/lib/PolygonSeeder.plugin; smoke symbol coverage added in src/base/bind_base_polygon_seeder.cpp
1,High,Already exported in Python with a small remaining API gap,AlbedoAtm,Radiometric And Photometric Correction,base_albedo_atm_methods.csv,Converted,Y,1,0,0,0,1,100.00,isis/src/base/objs/AlbedoAtm/AlbedoAtm.h,src/base/bind_base_photometry.cpp,2026-04-06 exposedconstructors and inherits NormModel methods(calc_nrm_albedo/algorithm_name) in bind_base_photometry.cpp
1,High,Already exported in Python with a small remaining API gap,Anisotropic1,Radiometric And Photometric Correction,base_anisotropic1_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/Anisotropic1/Anisotropic1.h,isis_pybind_standalone/src/base/bind_base_photometry.cpp,2026-04-06 bindingconstructorsand added result unit tests/smoke symbols in bind_base_photometry.cpp
1,High,Already exported in Python with a small remaining API gap,Anisotropic2,Radiometric And Photometric Correction,base_anisotropic2_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/Anisotropic2/Anisotropic2.h,src/base/bind_base_photometry.cpp,"2026-04-09 exposedconstructors; focused unit testscoverdirect constructor/factory dispatch/three sets of calc_atm_effect ground-truth values, smoke symbol coverage added in src/base/bind_base_photometry.cpp"
1,High,Already exported in Python with a small remaining API gap,Hapke,Radiometric And Photometric Correction,base_hapke_methods.csv,Converted,Y,14,0,0,0,14,100.00,isis/src/base/objs/Hapke/Hapke.h,isis_pybind_standalone/src/base/bind_base_photometry.cpp,"2026-04-09 exposed Hapke constructors and photo_model_algorithm/set_old_theta; focused unit testscoverdirect constructor/factory dispatch/three sets ofground-truth values, smoke symbol coverage added in src/base/bind_base_photometry.cpp"
1,High,Already exported in Python with a small remaining API gap,HapkeAtm1,Radiometric And Photometric Correction,base_hapke_atm1_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/HapkeAtm1/HapkeAtm1.h,src/base/bind_base_photometry.cpp,"2026-04-09 exposedconstructors; focused unit testscoverdirect constructor/factory dispatch/three sets of calc_atm_effect ground-truth values, smoke symbol coverage added in src/base/bind_base_photometry.cpp"
1,High,Already exported in Python with a small remaining API gap,HapkeAtm2,Radiometric And Photometric Correction,base_hapke_atm2_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/HapkeAtm2/HapkeAtm2.h,src/base/bind_base_photometry.cpp,"2026-04-09 exposedconstructors; focused unit testscoverdirect constructor/factory dispatch/three sets of calc_atm_effect ground-truth values, smoke symbol coverage added in src/base/bind_base_photometry.cpp"
1,High,Already exported in Python with a small remaining API gap,Isotropic1,Radiometric And Photometric Correction,base_isotropic1_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/Isotropic1/Isotropic1.h,src/base/bind_base_photometry.cpp,"2026-04-09 exposedconstructors; focused unit testscoverdirect constructor/factory dispatch/three sets of calc_atm_effect ground-truth values, smoke symbol coverage added in src/base/bind_base_photometry.cpp"
1,High,Already exported in Python with a small remaining API gap,Isotropic2,Radiometric And Photometric Correction,base_isotropic2_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/Isotropic2/Isotropic2.h,src/base/bind_base_photometry.cpp,"2026-04-09 exposedconstructors; focused unit testscoverdirect constructor/factory dispatch/three sets of calc_atm_effect ground-truth values, smoke symbol coverage added in src/base/bind_base_photometry.cpp"
1,High,Already exported in Python with a small remaining API gap,ShadeAtm,Radiometric And Photometric Correction,base_shade_atm_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/ShadeAtm/ShadeAtm.h,isis_pybind_standalone/src/base/bind_base_photometry.cpp,"2026-04-09 exposedconstructors; focused unit testscoverdirect constructor/factory dispatch/three sets of calc_nrm_albedo ground-truth values, smoke symbol coverage added in src/base/bind_base_photometry.cpp"
1,High,Already exported in Python with a small remaining API gap,TopoAtm,Radiometric And Photometric Correction,base_topo_atm_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/TopoAtm/TopoAtm.h,isis_pybind_standalone/src/base/bind_base_photometry.cpp,"2026-04-09 exposedconstructors; focused unit testscoverdirect constructor/factory dispatch/three sets of calc_nrm_albedo ground-truth values, smoke symbol coverage added in src/base/bind_base_photometry.cpp"
1,High,Already exported in Python with a small remaining API gap,RosettaOsirisCamera,Rosetta,rosetta_rosetta_osiris_camera_methods.csv,Converted,Y,6,0,0,0,6,100.00,reference/upstream_isis/src/rosetta/objs/RosettaOsirisCamera/RosettaOsirisCamera.h,src/mission/bind_mission_cameras.cpp,"camera-model/SPICE dependent; binding completed(constructors, shutter_open_close_times, ck/spk IDmethods)"
1,High,Already exported in Python with a small remaining API gap,RosettaOsirisCameraDistortionMap,Rosetta,rosetta_rosetta_osiris_camera_distortion_map_methods.csv,Converted,Y,8,0,0,0,8,100.00,reference/upstream_isis/src/rosetta/objs/RosettaOsirisCamera/RosettaOsirisCameraDistortionMap.h,src/mission/bind_mission_cameras.cpp,"camera-model/SPICE dependent; binding completed(constructors, set_focal_plane, set_undistorted_focal_plane, matrixconfigurationmethods)"
1,High,Already exported in Python with a small remaining API gap,GroundPt2D,SensorUtilities,sensorutilities_ground_pt2_d_methods.csv,Converted,Y,2,0,0,0,2,100.00,N/A,N/A,2026-04-09 exposed lat/lon attributes; focused unit tests in sensor_utils_unit_test.py in src/bind_sensor.cpp
1,High,Already exported in Python with a small remaining API gap,GroundPt3D,SensorUtilities,sensorutilities_ground_pt3_d_methods.csv,Converted,Y,2,0,0,0,2,100.00,N/A,N/A,2026-04-09 exposed lat/lon/radius attributes; focused unit tests in sensor_utils_unit_test.py in src/bind_sensor.cpp
1,High,Already exported in Python with a small remaining API gap,ImagePt,SensorUtilities,sensorutilities_image_pt_methods.csv,Converted,Y,2,0,0,0,2,100.00,N/A,N/A,2026-04-09 exposed line/sample/band attributes; focused unit tests in sensor_utils_unit_test.py in src/bind_sensor.cpp
1,High,Already exported in Python with a small remaining API gap,Intersection,SensorUtilities,sensorutilities_intersection_methods.csv,Converted,Y,2,0,0,0,2,100.00,N/A,N/A,2026-04-09 exposed ground_pt/normal Vec attributes; focused unit tests in sensor_utils_unit_test.py in src/bind_sensor.cpp
1,High,Already exported in Python with a small remaining API gap,Matrix,SensorUtilities,base_matrix_methods.csv,Converted,Y,15,0,0,0,15,100.00,isis/src/base/objs/Matrix/Matrix.h,N/A,"2026-04-10 exposed SensorUtilities::Matrix(three Vec row structure, mat_vec_product); focused unit tests in spice_navigation_unit_test.py in src/bind_sensor.cpp"
1,High,Already exported in Python with a small remaining API gap,ObserverState,SensorUtilities,sensorutilities_observer_state_methods.csv,Converted,Y,2,0,0,0,2,100.00,N/A,N/A,2026-04-09 exposed look_vec/j2000_look_vec/sensor_pos/time/image_point attributes; focused unit tests in sensor_utils_unit_test.py in src/bind_sensor.cpp
1,High,Already exported in Python with a small remaining API gap,RaDec,SensorUtilities,sensorutilities_ra_dec_methods.csv,Converted,Y,2,0,0,0,2,100.00,N/A,N/A,2026-04-09 exposed ra/dec attributes; focused unit tests in sensor_utils_unit_test.py in src/bind_sensor.cpp
1,High,Already exported in Python with a small remaining API gap,CameraPointInfo,"Spice, Instruments, and Cameras",base_camera_point_info_methods.csv,Converted,Y,10,0,0,0,10,100.00,reference/upstream_isis/src/base/objs/CameraPointInfo/CameraPointInfo.h,isis_pybind_standalone/src/bind_camera.cpp,"2026-04-08 exposed CameraPointInfo all public entry points, and added local mosrange focused unit tests and smoke coverage in src/bind_camera.cpp"
1,High,Already exported in Python with a small remaining API gap,CSMSkyMap,"Spice, Instruments, and Cameras",base_csm_sky_map_methods.csv,Converted,Y,2,0,0,0,2,100.00,reference/upstream_isis/src/base/objs/CSMSkyMap/CSMSkyMap.h,src/bind_camera_maps.cpp,2026-04-10 exposed constructor(Camera*)/set_sky; focused unit tests in camera_maps_unit_test.py; smoke symbol coverage added in src/bind_camera_maps.cpp
1,High,Already exported in Python with a small remaining API gap,IrregularBodyCameraGroundMap,"Spice, Instruments, and Cameras",base_irregular_body_camera_ground_map_methods.csv,Converted,Y,3,0,0,0,3,100.00,reference/upstream_isis/src/base/objs/IrregularBodyCameraGroundMap/IrregularBodyCameraGroundMap.h,src/bind_camera_maps.cpp,"2026-04-10 exposed constructor(Camera*, bool)/get_xy; focused unit tests in camera_maps_unit_test.py; smoke symbol coverage added in src/bind_camera_maps.cpp"
1,High,Already exported in Python with a small remaining API gap,PixelFOV,"Spice, Instruments, and Cameras",base_pixel_fov_methods.csv,Converted,Y,4,0,0,0,4,100.00,reference/upstream_isis/src/base/objs/PixelFOV/PixelFOV.h,src/bind_camera.cpp,2026-04-10 exposeddefault constructor/copy constructor/lat_lon_vertices; focused unit tests in image_overlap_camera_unit_test.py; smoke symbol coverage added in src/bind_camera.cpp
1,High,Already exported in Python with a small remaining API gap,PushFrameCameraCcdLayout,"Spice, Instruments, and Cameras",base_push_frame_camera_ccd_layout_methods.csv,Converted,Y,8,0,0,0,8,100.00,reference/upstream_isis/src/base/objs/PushFrameCameraCcdLayout/PushFrameCameraCcdLayout.h,src/bind_camera_maps.cpp,2026-04-10 exposed FrameletInfo struct and ccd_samples/ccd_lines/add_kernel/get_frame_info; focused unit tests in image_overlap_camera_unit_test.py; smoke symbol coverage added in src/bind_camera_maps.cpp
1,High,Already exported in Python with a small remaining API gap,PushFrameCameraGroundMap,"Spice, Instruments, and Cameras",base_push_frame_camera_ground_map_methods.csv,Converted,Y,4,0,0,0,4,100.00,reference/upstream_isis/src/base/objs/PushFrameCameraGroundMap/PushFrameCameraGroundMap.h,src/bind_camera_maps.cpp,"2026-04-10 exposed constructor(Camera*, bool)/set_ground two overloads; focused unit tests in camera_maps_unit_test.py; smoke symbol coverage added in src/bind_camera_maps.cpp"
1,High,Already exported in Python with a small remaining API gap,Quaternion,"Spice, Instruments, and Cameras",base_quaternion_methods.csv,Converted,Y,8,0,0,0,8,100.00,isis/src/base/objs/Quaternion/Quaternion.h,src/bind_camera.cpp,2026-04-09 exposedconstructors/get_quaternion/set/to_matrix/to_angles/conjugate/qxv/multiplication operator; focused unit tests in sensor_utils_unit_test.py in src/bind_camera.cpp
1,High,Already exported in Python with a small remaining API gap,RadarGroundRangeMap,"Spice, Instruments, and Cameras",base_radar_ground_range_map_methods.csv,Converted,Y,3,0,0,0,3,100.00,reference/upstream_isis/src/base/objs/RadarGroundRangeMap/RadarGroundRangeMap.h,src/bind_camera_maps.cpp,2026-04-10 exposedconstructor and set_transform; added unit tests and smoke in src/bind_camera_maps.cpp
1,High,Already exported in Python with a small remaining API gap,RadarSkyMap,"Spice, Instruments, and Cameras",base_radar_sky_map_methods.csv,Converted,Y,3,0,0,0,3,100.00,reference/upstream_isis/src/base/objs/RadarSkyMap/RadarSkyMap.h,src/bind_camera_maps.cpp,2026-04-10 exposed constructor(Camera*)/set_focal_plane/set_sky; focused unit tests in camera_maps_unit_test.py; smoke symbol coverage added in src/bind_camera_maps.cpp
1,High,Already exported in Python with a small remaining API gap,ReseauDistortionMap,"Spice, Instruments, and Cameras",base_reseau_distortion_map_methods.csv,Converted,Y,4,0,0,0,4,100.00,reference/upstream_isis/src/base/objs/ReseauDistortionMap/ReseauDistortionMap.h,src/bind_camera_maps.cpp,2026-04-10 exposedconstructor and focal-plane methods; added unit tests and smoke in src/bind_camera_maps.cpp
1,High,Already exported in Python with a small remaining API gap,FourierTransform,Statistics,base_fourier_transform_methods.csv,Converted,Y,8,0,0,0,8,100.00,isis/src/base/objs/FourierTransform/FourierTransform.h,src/base/bind_base_math.cpp,2026-04-10 exposed FourierTransform constructor/transform/inverse/helper methods; focused unit tests in tests/unitTest/math_unit_test.py; smoke symbol coverage added in src/base/bind_base_math.cpp
1,High,Already exported in Python with a small remaining API gap,GaussianDistribution,Statistics,base_gaussian_distribution_methods.csv,Converted,Y,7,0,0,0,7,100.00,isis/src/base/objs/GaussianDistribution/GaussianDistribution.h,isis_pybind_standalone/src/bind_statistics.cpp,2026-04-11 all methods are now bound(StandardDeviation already existed previouslyonly the ledger was behind)
1,High,Already exported in Python with a small remaining API gap,GroupedStatistics,Statistics,base_grouped_statistics_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/base/objs/GroupedStatistics/GroupedStatistics.h,isis_pybind_standalone/src/bind_statistics.cpp,
1,High,Already exported in Python with a small remaining API gap,Histogram,Statistics,base_histogram_methods.csv,Converted,Y,20,0,0,0,20,100.00,isis/src/base/objs/Histogram/Histogram.h,isis_pybind_standalone/src/bind_statistics.cpp,
1,High,Already exported in Python with a small remaining API gap,ImageHistogram,Statistics,base_image_histogram_methods.csv,Converted,Y,6,0,0,0,6,100.00,isis/src/base/objs/ImageHistogram/ImageHistogram.h,isis_pybind_standalone/src/bind_statistics.cpp,"2026-04-11 added explicit bindings for add_data/remove_data/bin_range, cover ImageHistogram all 4 missingmethods in src/bind_statistics.cpp"
1,High,Already exported in Python with a small remaining API gap,MultivariateStatistics,Statistics,base_multivariate_statistics_methods.csv,Converted,Y,16,0,0,0,16,100.00,isis/src/base/objs/MultivariateStatistics/MultivariateStatistics.h,isis_pybind_standalone/src/bind_statistics.cpp,2026-04-11 all methods are now bound(X/Y already existed previouslyonly the ledger was behind)
1,High,Already exported in Python with a small remaining API gap,PrincipalComponentAnalysis,Statistics,base_principal_component_analysis_methods.csv,Converted,Y,9,0,0,0,9,100.00,isis/src/base/objs/PrincipalComponentAnalysis/PrincipalComponentAnalysis.h,src/base/bind_base_math.cpp,2026-04-10 exposedallpublic methods(TNT::Array2D via 2D list adapted); focused unit tests in statistics_unit_test.py in src/base/bind_base_math.cpp
1,High,Already exported in Python with a small remaining API gap,VecFilter,Statistics,base_vec_filter_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/base/objs/VecFilter/VecFilter.h,isis_pybind_standalone/src/bind_statistics.cpp,
1,High,Already exported in Python with a small remaining API gap,Environment,System,base_environment_methods.csv,Converted,Y,6,0,0,0,6,100.00,reference/upstream_isis/src/base/objs/Environment/Environment.h,isis_pybind_standalone/src/base/bind_base_utility.cpp,2026-04-08 exposedstatic environment-query interfacesand added focused unit tests and smoke coverage in src/base/bind_base_utility.cpp
1,High,Already exported in Python with a small remaining API gap,Plugin,System,base_plugin_methods.csv,Converted,Y,3,0,0,0,3,100.00,reference/upstream_isis/src/base/objs/Plugin/Plugin.h,src/base/bind_base_utility.cpp,2026-04-09 via a stable wrapper exposedconstructor/get_plugin; focused unit tests in tests/unitTest/utility_unit_test.py; smoke symbol coverage added in src/base/bind_base_utility.cpp
1,High,Already exported in Python with a small remaining API gap,TgoCassisCamera,Trace Gas Orbiter,tgo_tgo_cassis_camera_methods.csv,Converted,Y,7,0,0,0,7,100.00,isis/src/tgo/objs/TgoCassisCamera/TgoCassisCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"also belongs to the Spice, Instruments, and Cameras category; camera-model/SPICE dependent"
1,High,Already exported in Python with a small remaining API gap,TgoCassisDistortionMap,Trace Gas Orbiter,tgo_tgo_cassis_distortion_map_methods.csv,Converted,Y,4,0,0,0,4,100.00,isis/src/tgo/objs/TgoCassisCamera/TgoCassisDistortionMap.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"also belongs to the Spice, Instruments, and Cameras category; camera-model/SPICE dependent"
1,High,Already exported in Python with a small remaining API gap,Angle,Utility,base_angle_methods.csv,Converted,Y,35,0,0,0,35,100.00,reference/upstream_isis/src/base/objs/Angle/Angle.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp; isis_pybind_standalone/src/control/bind_control_core.cpp,"2026-04-08 synchronized and completed Angle constructor/units/arithmetic/comparison/stringinterfaces, and extended tests/unitTest/angle_unit_test.py in src/base/bind_base_geometry.cpp"
1,High,Already exported in Python with a small remaining API gap,Area3D,Utility,base_area3_d_methods.csv,Converted,Y,31,0,0,0,31,100.00,isis/src/base/objs/Area3D/Area3D.h,src/base/bind_base_geometry.cpp,2026-04-10 exposedallpublic methods(constructor/accessors/transforms/isValid/intersect); focused unit tests in geometry_unit_test.py in src/base/bind_base_geometry.cpp
1,High,Already exported in Python with a small remaining API gap,CollectorMap,Utility,base_collector_map_methods.csv,Converted,Y,21,0,0,0,21,100.00,reference/upstream_isis/src/base/objs/CollectorMap/CollectorMap.h,src/base/bind_base_utility.cpp,2026-04-09 via the stable `CollectorMap<int in src/base/bind_base_utility.cpp
1,High,Already exported in Python with a small remaining API gap,Column,Utility,base_column_methods.csv,Converted,Y,14,0,0,0,14,100.00,isis/src/base/objs/Column/Column.h,isis_pybind_standalone/src/base/bind_base_utility.cpp,"2026-03-25 exposed Column/Align/Type, added supplemental top-level exports and new constraint unit tests in bind_base_utility.cpp"
1,High,Already exported in Python with a small remaining API gap,CubeStretch,Utility,base_cube_stretch_methods.csv,Converted,Y,9,0,0,0,9,100.00,isis/src/base/objs/CubeStretch/CubeStretch.h,src/base/bind_base_filters.cpp,2026-04-12 added to_blob(); currentbind_base_filters.cpp exposedconstructor/metadata/equality-comparison/Blob round-trip interfacesand added focused unit tests
1,High,Already exported in Python with a small remaining API gap,Displacement,Utility,base_displacement_methods.csv,Converted,Y,10,0,0,0,10,100.00,isis/src/base/objs/Displacement/Displacement.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,
1,High,Already exported in Python with a small remaining API gap,Distance,Utility,base_distance_methods.csv,Converted,Y,13,0,0,0,13,100.00,isis/src/base/objs/Distance/Distance.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,
1,High,Already exported in Python with a small remaining API gap,GaussianStretch,Utility,base_gaussian_stretch_methods.csv,Converted,Y,3,0,0,0,3,100.00,reference/upstream_isis/src/base/objs/GaussianStretch/GaussianStretch.h,src/bind_statistics.cpp,2026-04-10 exposed constructor(Histogram)/map; focused unit tests in camera_maps_unit_test.py; smoke symbol coverage added in src/bind_statistics.cpp
1,High,Already exported in Python with a small remaining API gap,ID,Utility,base_id_methods.csv,Converted,Y,2,0,0,0,2,100.00,isis/src/base/objs/ID/ID.h,src/base/bind_base_utility.cpp,2026-04-10 exposed ID constructor and next() methods; focused unit tests in tests/unitTest/utility_unit_test.py; smoke symbol coverage added in src/base/bind_base_utility.cpp
1,High,Already exported in Python with a small remaining API gap,ImportPdsTable,Utility,base_import_pds_table_methods.csv,Converted,Y,16,0,0,0,16,100.00,isis/src/base/objs/ImportPdsTable/ImportPdsTable.h,isis_pybind_standalone/src/base/bind_base_pds_io.cpp,2026-04-11 all methods are now bound(added getFormattedName)
1,High,Already exported in Python with a small remaining API gap,Latitude,Utility,base_latitude_methods.csv,Converted,Y,13,0,0,0,13,100.00,isis/src/base/objs/Latitude/Latitude.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,2026-04-12 added two add(...) overloads(mapping-group and explicit-radii); focused unit testsalready covered
1,High,Already exported in Python with a small remaining API gap,LineEquation,Utility,base_line_equation_methods.csv,Converted,Y,11,0,0,0,11,100.00,isis/src/base/objs/LineEquation/LineEquation.h,src/base/bind_base_utility.cpp,2026-03-30 exposeddefault constructor/two-point constructor/add_point/slope/intercept/points/defined/have_slope/have_intercept interfacesand added supplemental unit tests in bind_base_utility.cpp
1,High,Already exported in Python with a small remaining API gap,Longitude,Utility,base_longitude_methods.csv,Converted,Y,12,0,0,0,12,100.00,isis/src/base/objs/Longitude/Longitude.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,2026-04-12 added the static to360_range(...) method; focused unit tests now cover wrap-around split
1,High,Already exported in Python with a small remaining API gap,Message,Utility,base_message_methods.csv,Converted,Y,22,0,0,0,22,100.00,reference/upstream_isis/src/base/objs/Message/Message.h,src/base/bind_base_utility.cpp,"2026-04-09 via `ip.Message` submodule exposes all standard message-template helper, and added focused unit tests and smoke coverage in src/base/bind_base_utility.cpp"
1,High,Already exported in Python with a small remaining API gap,Pixel,Utility,base_pixel_methods.csv,Converted,Y,45,0,0,0,45,100.00,isis/src/base/objs/Pixel/Pixel.h,src/base/bind_base_utility.cpp,2026-04-10 exposed Pixel constructor/accessors/conversionmethods/static special-pixel predicates; focused unit tests in tests/unitTest/utility_unit_test.py; smoke symbol coverage added in src/base/bind_base_utility.cpp
1,High,Already exported in Python with a small remaining API gap,Progress,Utility,base_progress_methods.csv,Converted,Y,11,0,0,0,11,100.00,reference/upstream_isis/src/base/objs/Progress/Progress.h,src/base/bind_base_support.cpp,2026-04-09 completed the py::class_ binding; focused unit tests in tests/unitTest/progress_unit_test.py; smoke symbol coverage added in src/base/bind_base_support.cpp
1,High,Already exported in Python with a small remaining API gap,TextFile,Utility,base_text_file_methods.csv,Converted,Y,18,0,0,0,18,100.00,isis/src/base/objs/TextFile/TextFile.h,src/base/bind_base_utility.cpp,2026-04-10 exposed TextFile constructor/open/close/get_file/put_file/get_line/put_line/line_count/size methods; focused unit tests in tests/unitTest/utility_unit_test.py; smoke symbol coverage added in src/base/bind_base_utility.cpp
1,High,Already exported in Python with a small remaining API gap,VikingCamera,Viking,viking_viking_camera_methods.csv,Converted,Y,7,0,0,0,7,100.00,reference/upstream_isis/src/viking/objs/VikingCamera/VikingCamera.h,src/mission/bind_mission_cameras.cpp,"2026-04-07 exposed Cube constructor, shutter_open_close_times and mission-dependent CK/SPK ID; also belongs to the Spice, Instruments, and Cameras category; camera-model/SPICE dependent in bind_mission_cameras.cpp"
1,High,Already exported in Python with a small remaining API gap,VoyagerCamera,Voyager,voyager_voyager_camera_methods.csv,Converted,Y,7,0,0,0,7,100.00,reference/upstream_isis/src/voyager/objs/VoyagerCamera/VoyagerCamera.h,src/mission/bind_mission_cameras.cpp,"camera-model/SPICE dependent; binding completed(constructors, shutter_open_close_times, ck/spk IDmethods)"
1,High,Already exported in Python with a small remaining API gap,ControlPoint,Control Networks,control_control_point_methods.csv,Converted,Y,95,1,0,1,96,98.96,isis/src/control/objs/ControlPoint/ControlPoint.h,isis_pybind_standalone/src/control/bind_control_core.cpp,2026-04-11 synchronized ControlPoint detail inventory to current exported surface; measure managementcurrent Python name still uses add_measure/delete_measure; except QVariant signal-style emit_measure_modified except all remainingcurrent public entry points are already largely reflected in the ledger
